Order id,Tracking number,Carrier,Label Created Date,Delivered date,Events,Warehouse
8870026492924,9400111107984528247892,USPS,07-01-2022 22:48,12-01-2022 19:07,"Status: delivered: Description: January 12 2:07 pm Delivered, In/At Mailbox in LONGVIEW, TX, date: 12-01-2022 19:07",iFulfill Warehouse
9870053696149,9400111107984528857794,USPS,07-01-2022 22:37,12-01-2022 14:35,"Status: delivered: Description: January 12 9:35 am Delivered, In/At Mailbox in CORFU, NY, date: 12-01-2022 14:35",iFulfill Warehouse
3870176158630,9400111107984533003605,USPS,21-01-2022 20:51,,"Status: out_for_delivery: Description: January 26 6:10 am Out for Delivery, Expected Delivery by 9:00pm in CARLSBAD, NM, date: 26-01-2022 11:10",Hardway Warehouse
3870188663261,9400111107984533029889,USPS,21-01-2022 20:48,25-01-2022 00:39,"Status: delivered: Description: January 24 7:39 pm Delivered, In/At Mailbox in URBANA, IL, date: 25-01-2022 00:39",Hardway Warehouse
3870187419995,9400111107984533214728,USPS,21-01-2022 21:08,,"Status: in_transit: Description: January 26 1:27 am Arrived at USPS Regional Destination Facility in BAKERSFIELD CA DISTRIBUTION CENTER, date: 26-01-2022 06:27",Hardway Warehouse
3870176953643,9400111107984533290272,USPS,21-01-2022 21:11,24-01-2022 20:39,"Status: delivered: Description: January 24 3:39 pm Delivered, In/At Mailbox in COLORADO SPRINGS, CO, date: 24-01-2022 20:39",Hardway Warehouse
3870176953643,9400111107984533290272,USPS,21-01-2022 21:11,24-01-2022 20:39,"Status: delivered: Description: January 24 3:39 pm Delivered, In/At Mailbox in COLORADO SPRINGS, CO, date: 24-01-2022 20:39",Hardway Warehouse
3870189091621,9400111107984533367875,USPS,21-01-2022 21:05,,"Status: in_transit: Description: January 25 3:33 pm Arrived at USPS Regional Origin Facility in CHICAGO IL NETWORK DISTRIBUTION CENTER, date: 25-01-2022 20:33",Hardway Warehouse
4870191266161,9400111107984533375122,USPS,21-01-2022 21:01,,"Status: in_transit: Description: January 26 3:38 am Arrived at USPS Regional Facility in ATLANTA GA NETWORK DISTRIBUTION CENTER, date: 26-01-2022 08:38",Hardway Warehouse
3870176673295,9400111107984533776936,USPS,21-01-2022 21:26,25-01-2022 16:58,"Status: delivered: Description: January 25 11:58 am Delivered, In/At Mailbox in GAINESVILLE, FL, date: 25-01-2022 16:58",Hardway Warehouse
3870187708670,9400111107984534031218,USPS,20-01-2022 22:32,22-01-2022 19:12,"Status: delivered: Description: January 22 2:12 pm Delivered, Front Door/Porch in WILTON, CT, date: 22-01-2022 19:12",iFulfill Warehouse
3870188855826,9400111107984534824452,USPS,20-01-2022 22:42,24-01-2022 18:05,"Status: delivered: Description: January 24 1:05 pm Delivered, Parcel Locker in RALEIGH, NC, date: 24-01-2022 18:05",iFulfill Warehouse
4870191507539,9400111107984536189153,USPS,21-01-2022 18:53,24-01-2022 19:00,"Status: delivered: Description: January 24 2:00 pm Delivered, In/At Mailbox in PORTSMOUTH, VA, date: 24-01-2022 19:00",iFulfill Warehouse
4870190789747,9400111107984536792858,USPS,21-01-2022 18:39,24-01-2022 20:52,"Status: delivered: Description: January 24 3:52 pm Delivered, In/At Mailbox in KING GEORGE, VA, date: 24-01-2022 20:52",iFulfill Warehouse
4870191207132,9400111107984539959470,USPS,20-01-2022 22:28,24-01-2022 23:11,"Status: delivered: Description: January 24 6:11 pm Delivered, Front Door/Porch in POMPANO BEACH, FL, date: 24-01-2022 23:11",iFulfill Warehouse
1870082883989,9400111107984548542502,USPS,17-01-2022 21:58,21-01-2022 16:56,"Status: delivered: Description: January 21 11:56 am Delivered, In/At Mailbox in MARION, IN, date: 21-01-2022 16:56",iFulfill Warehouse
3870140541657,9400111107984548553249,USPS,17-01-2022 21:59,20-01-2022 22:37,"Status: delivered: Description: January 20 5:37 pm Delivered, In/At Mailbox in MARTINSBURG, WV, date: 20-01-2022 22:37",iFulfill Warehouse
2870122248168,9400111107984549051195,USPS,17-01-2022 19:00,21-01-2022 18:50,"Status: delivered: Description: January 21 1:50 pm Delivered, Front Door/Porch in EAST ORANGE, NJ, date: 21-01-2022 18:50",iFulfill Warehouse
2870110812164,9400111107984549072510,USPS,17-01-2022 18:57,24-01-2022 15:33,"Status: delivered: Description: January 24 10:33 am Delivered, In/At Mailbox in HOVEN, SD, date: 24-01-2022 15:33",iFulfill Warehouse
1870083155409,9400111107984549252295,USPS,17-01-2022 19:19,21-01-2022 19:37,"Status: delivered: Description: January 21 2:37 pm Delivered, In/At Mailbox in SKANEATELES, NY, date: 21-01-2022 19:37",iFulfill Warehouse
1870070802726,9400111107984549275218,USPS,17-01-2022 19:17,22-01-2022 16:04,"Status: delivered: Description: January 22 11:04 am Delivered, In/At Mailbox in KING CITY, CA, date: 22-01-2022 16:04",iFulfill Warehouse
1870102813362,9400111107984549300330,USPS,17-01-2022 19:14,24-01-2022 15:03,"Status: delivered: Description: January 24 10:03 am Delivered, Individual Picked Up at Post Office in JENNINGS, KS, date: 24-01-2022 15:03",iFulfill Warehouse
1870119112951,9400111107984549336872,USPS,17-01-2022 19:09,21-01-2022 19:00,"Status: delivered: Description: January 21 2:00 pm Delivered, In/At Mailbox in BROOKLYN, NY, date: 21-01-2022 19:00",iFulfill Warehouse
9870068651640,9400111107984549396005,USPS,17-01-2022 19:12,22-01-2022 15:19,"Status: delivered: Description: January 22 10:19 am Delivered, Front Door/Porch in SHAWNEE, OK, date: 22-01-2022 15:19",iFulfill Warehouse
9870055463065,9400111107984549871786,USPS,17-01-2022 19:05,21-01-2022 17:16,"Status: delivered: Description: January 21 12:16 pm Delivered, In/At Mailbox in SHERRILL, NY, date: 21-01-2022 17:16",iFulfill Warehouse
9870068690269,9400111107984565462326,USPS,11-01-2022 22:45,15-01-2022 17:10,"Status: delivered: Description: January 15 12:10 pm Delivered, In/At Mailbox in COLVILLE, WA, date: 15-01-2022 17:10",iFulfill Warehouse
8863665511281,9400111107984569112487,USPS,12-01-2022 01:12,18-01-2022 17:17,"Status: delivered: Description: January 18 12:17 pm Delivered, In/At Mailbox in FLORISSANT, MO, date: 18-01-2022 17:17",iFulfill Warehouse
9870053902047,9400111107984569187591,USPS,12-01-2022 01:19,16-01-2022 00:08,"Status: delivered: Description: January 15 7:08 pm Delivered, In/At Mailbox in NORRISTOWN, PA, date: 16-01-2022 00:08",iFulfill Warehouse
1870083562907,9400111107984569212712,USPS,12-01-2022 00:48,15-01-2022 19:05,"Status: delivered: Description: January 15 2:05 pm Delivered, In/At Mailbox in BUCKEYE, AZ, date: 15-01-2022 19:05",iFulfill Warehouse
9870066193493,9400111107984569294770,USPS,12-01-2022 00:50,17-01-2022 22:27,"Status: delivered: Description: January 17 5:27 pm Delivered, In/At Mailbox in PALATKA, FL, date: 17-01-2022 22:27",iFulfill Warehouse
9870042266988,9400111107984569389636,USPS,12-01-2022 00:45,18-01-2022 20:40,"Status: delivered: Description: January 18 3:40 pm Delivered, In/At Mailbox in THOMASVILLE, GA, date: 18-01-2022 20:40",iFulfill Warehouse
1870083200567,9400111107984569788644,USPS,12-01-2022 01:10,15-01-2022 20:18,"Status: delivered: Description: January 15 3:18 pm Delivered, In/At Mailbox in LOUISVILLE, KY, date: 15-01-2022 20:18",iFulfill Warehouse
1870082919946,9400111107984569854899,USPS,12-01-2022 00:36,15-01-2022 17:16,"Status: delivered: Description: January 15 12:16 pm Delivered, In/At Mailbox in VIENNA, WV, date: 15-01-2022 17:16",iFulfill Warehouse
2870110295092,9400111107984571046374,USPS,18-01-2022 23:55,22-01-2022 17:12,"Status: delivered: Description: January 22 12:12 pm Delivered, In/At Mailbox in LAKE CHARLES, LA, date: 22-01-2022 17:12",iFulfill Warehouse
9870079371016,9400111107984576498765,USPS,18-01-2022 23:35,20-01-2022 19:21,"Status: delivered: Description: January 20 2:21 pm Delivered, In/At Mailbox in CROSSVILLE, TN, date: 20-01-2022 19:21",iFulfill Warehouse
2870135692603,9400111107984576641253,USPS,18-01-2022 23:41,20-01-2022 17:15,"Status: delivered: Description: January 20 12:15 pm Delivered, Left with Individual in BELL GARDENS, CA, date: 20-01-2022 17:15",iFulfill Warehouse
3870164815219,9400111107984576668946,USPS,18-01-2022 23:44,20-01-2022 18:19,"Status: delivered: Description: January 20 1:19 pm Delivered, Left with Individual in SPRINGFIELD, MA, date: 20-01-2022 18:19",iFulfill Warehouse
3870164815219,9400111107984576668946,USPS,18-01-2022 23:44,20-01-2022 18:19,"Status: delivered: Description: January 20 1:19 pm Delivered, Left with Individual in SPRINGFIELD, MA, date: 20-01-2022 18:19",iFulfill Warehouse
2870110312288,9400111107984576902262,USPS,18-01-2022 23:52,20-01-2022 19:40,"Status: delivered: Description: January 20 2:40 pm Delivered, In/At Mailbox in MCKINNEY, TX, date: 20-01-2022 19:40",iFulfill Warehouse
1870106494820,9400111107984576979998,USPS,18-01-2022 23:48,20-01-2022 16:08,"Status: delivered: Description: January 20 11:08 am Delivered, Front Door/Porch in HARRIMAN, TN, date: 20-01-2022 16:08",iFulfill Warehouse
1870104147592,9400111107984580406596,USPS,13-01-2022 23:15,19-01-2022 17:35,"Status: delivered: Description: January 19 12:35 pm Delivered, In/At Mailbox in HOUSTON, TX, date: 19-01-2022 17:35",iFulfill Warehouse
1870107439664,9400111107984580466385,USPS,13-01-2022 23:13,20-01-2022 16:42,"Status: delivered: Description: January 20 11:42 am Delivered, In/At Mailbox in ORAN, MO, date: 20-01-2022 16:42",iFulfill Warehouse
2870124060948,9400111107984580605807,USPS,13-01-2022 23:24,18-01-2022 17:17,"Status: delivered: Description: January 18 12:17 pm Delivered, In/At Mailbox in HATTIESBURG, MS, date: 18-01-2022 17:17",iFulfill Warehouse
2870110837784,9400111107984580669489,USPS,13-01-2022 23:22,18-01-2022 17:56,"Status: delivered: Description: January 18 12:56 pm Delivered, In/At Mailbox in CANTON, OK, date: 18-01-2022 17:56",iFulfill Warehouse
2870110853596,9400111107984580912042,USPS,13-01-2022 23:25,18-01-2022 22:48,"Status: delivered: Description: January 18 5:48 pm Delivered, In/At Mailbox in BLOOMINGTON, IN, date: 18-01-2022 22:48",iFulfill Warehouse
9870067297739,9400111107984584209810,USPS,13-01-2022 18:27,20-01-2022 13:50,"Status: delivered: Description: January 20 8:50 am Delivered, Front Door/Porch in FORT SCOTT, KS, date: 20-01-2022 13:50",iFulfill Warehouse
1870095683646,9400111107984584218683,USPS,13-01-2022 18:15,20-01-2022 16:21,"Status: delivered: Description: January 20 11:21 am Delivered, In/At Mailbox in SPRINGFIELD, MO, date: 20-01-2022 16:21",iFulfill Warehouse
9870054841271,9400111107984584234614,USPS,13-01-2022 18:13,19-01-2022 21:41,"Status: delivered: Description: January 19 4:41 pm Delivered, In/At Mailbox in TALLAHASSEE, FL, date: 19-01-2022 21:41",iFulfill Warehouse
1870094400253,9400111107984584244248,USPS,13-01-2022 18:17,,"Status: available_for_pickup: Description: January 20 8:53 am Held at Post Office, At Customer Request in KANSAS CITY, MO, date: 20-01-2022 13:53",iFulfill Warehouse
9870087226692,9400111107984584308575,USPS,13-01-2022 18:12,18-01-2022 20:39,"Status: delivered: Description: January 18 3:39 pm Delivered, Front Desk/Reception/Mail Room in NEW YORK, NY, date: 18-01-2022 20:39",iFulfill Warehouse
1870094199688,9400111107984584328016,USPS,13-01-2022 18:03,18-01-2022 20:28,"Status: delivered: Description: January 18 3:28 pm Delivered, In/At Mailbox in LAS VEGAS, NV, date: 18-01-2022 20:28",iFulfill Warehouse
1870083171782,9400111107984584360849,USPS,13-01-2022 18:08,18-01-2022 19:42,"Status: delivered: Description: January 18 2:42 pm Delivered, In/At Mailbox in WINTER GARDEN, FL, date: 18-01-2022 19:42",iFulfill Warehouse
9870065825962,9400111107984584388782,USPS,13-01-2022 18:10,18-01-2022 16:08,"Status: delivered: Description: January 18 11:08 am Delivered, In/At Mailbox in EAST GRAND FORKS, MN, date: 18-01-2022 16:08",iFulfill Warehouse
9870065773720,9400111107984584398606,USPS,13-01-2022 18:02,18-01-2022 22:04,"Status: delivered: Description: January 18 5:04 pm Delivered, In/At Mailbox in EVANSTON, IL, date: 18-01-2022 22:04",iFulfill Warehouse
1870118958006,9400111107984584732875,USPS,13-01-2022 18:41,20-01-2022 16:10,"Status: delivered: Description: January 20 11:10 am Delivered, Front Desk/Reception/Mail Room in AUSTIN, TX, date: 20-01-2022 16:10",iFulfill Warehouse
7863612156752,9400111107984597540931,USPS,10-01-2022 18:35,14-01-2022 19:05,"Status: delivered: Description: January 14 2:05 pm Delivered, Front Desk/Reception/Mail Room in NEW YORK, NY, date: 14-01-2022 19:05",iFulfill Warehouse
8863666007585,9400111107984597582696,USPS,10-01-2022 18:39,11-01-2022 21:30,"Status: delivered: Description: January 11 4:30 pm Delivered, In/At Mailbox in OAKTON, VA, date: 11-01-2022 21:30",iFulfill Warehouse
5863558241621,9400111107984804471539,USPS,27-12-2021 21:11,31-12-2021 16:44,"Status: delivered: Description: December 31 11:44 am Delivered, In/At Mailbox in MIDDLETOWN, DE, date: 31-12-2021 16:44",iFulfill Warehouse
7863637606682,9400111107984811617135,USPS,05-01-2022 22:03,10-01-2022 20:11,"Status: delivered: Description: January 10 3:11 pm Delivered, In/At Mailbox in NAPLES, FL, date: 10-01-2022 20:11",iFulfill Warehouse
8870039926879,9400111107984811730940,USPS,05-01-2022 21:44,12-01-2022 20:35,"Status: delivered: Description: January 12 3:35 pm Delivered, In/At Mailbox in HOUSTON, TX, date: 12-01-2022 20:35",iFulfill Warehouse
7863636515572,9400111107984811950638,USPS,05-01-2022 22:13,10-01-2022 21:23,"Status: delivered: Description: January 10 4:23 pm Delivered, Front Desk/Reception/Mail Room in JACKSONVILLE, FL, date: 10-01-2022 21:23",iFulfill Warehouse
8863664891262,9400111107984812480868,USPS,05-01-2022 00:07,08-01-2022 16:35,"Status: delivered: Description: January 8 11:35 am Delivered, In/At Mailbox in NEELYVILLE, MO, date: 08-01-2022 16:35",iFulfill Warehouse
9870042561268,9400111107984813034176,USPS,05-01-2022 22:15,10-01-2022 17:03,"Status: delivered: Description: January 10 12:03 pm Delivered, In/At Mailbox in GAINESVILLE, GA, date: 10-01-2022 17:03",iFulfill Warehouse
8863640700282,9400111107984816169660,USPS,05-01-2022 20:50,10-01-2022 17:30,"Status: delivered: Description: January 10 12:30 pm Delivered, Front Door/Porch in GREENSBURG, IN, date: 10-01-2022 17:30",iFulfill Warehouse
7863649883253,9400111107984830209823,USPS,06-01-2022 21:20,10-01-2022 21:23,"Status: delivered: Description: January 10 4:23 pm Delivered, In/At Mailbox in GREER, SC, date: 10-01-2022 21:23",iFulfill Warehouse
8863641048356,9400111107984830510738,USPS,06-01-2022 21:21,11-01-2022 19:20,"Status: delivered: Description: January 11 2:20 pm Delivered, In/At Mailbox in SAN ANTONIO, TX, date: 11-01-2022 19:20",iFulfill Warehouse
8863653471201,9400111107984831337396,USPS,06-01-2022 23:32,10-01-2022 18:54,"Status: delivered: Description: January 10 1:54 pm Delivered, In/At Mailbox in HOBOKEN, NJ, date: 10-01-2022 18:54",iFulfill Warehouse
8870059817059,9400111107984831370287,USPS,06-01-2022 23:35,10-01-2022 19:45,"Status: delivered: Description: January 10 2:45 pm Delivered, In/At Mailbox in SAN DIEGO, CA, date: 10-01-2022 19:45",iFulfill Warehouse
8870038209732,9400111107984831511628,USPS,06-01-2022 23:51,10-01-2022 19:06,"Status: delivered: Description: January 10 2:06 pm Delivered, In/At Mailbox in PEORIA, AZ, date: 10-01-2022 19:06",iFulfill Warehouse
8870026387725,9400111107984831817843,USPS,06-01-2022 23:26,10-01-2022 18:43,"Status: delivered: Description: January 10 1:43 pm Delivered, Front Door/Porch in JERSEY CITY, NJ, date: 10-01-2022 18:43",iFulfill Warehouse
8870038880877,9400111107984831888485,USPS,06-01-2022 23:31,10-01-2022 19:20,"Status: delivered: Description: January 10 2:20 pm Delivered, In/At Mailbox in GRAHAM, TX, date: 10-01-2022 19:20",iFulfill Warehouse
8863666206193,9400111107984831899184,USPS,06-01-2022 23:28,12-01-2022 17:05,"Status: delivered: Description: January 12 12:05 pm Delivered, In/At Mailbox in WARREN, ME, date: 12-01-2022 17:05",iFulfill Warehouse
8870026858970,9400111107984833125700,USPS,07-01-2022 01:45,12-01-2022 18:18,"Status: delivered: Description: January 12 1:18 pm Delivered, In/At Mailbox in LAKE MARY, FL, date: 12-01-2022 18:18",iFulfill Warehouse
9870041296805,9400111107984833165874,USPS,07-01-2022 01:47,10-01-2022 16:17,"Status: delivered: Description: January 10 11:17 am Delivered, In/At Mailbox in HOOKERTON, NC, date: 10-01-2022 16:17",iFulfill Warehouse
8870039373652,9400111107984833227367,USPS,07-01-2022 01:14,12-01-2022 17:01,"Status: delivered: Description: January 12 12:01 pm Delivered, In/At Mailbox in MORRISTOWN, TN, date: 12-01-2022 17:01",iFulfill Warehouse
8870039835275,9400111107984833504918,USPS,07-01-2022 01:27,11-01-2022 19:27,"Status: delivered: Description: January 11 2:27 pm Delivered, In/At Mailbox in BATESVILLE, AR, date: 11-01-2022 19:27",iFulfill Warehouse
8863652482530,9400111107984833545713,USPS,07-01-2022 01:21,14-01-2022 15:16,"Status: delivered: Description: January 14 10:16 am Delivered, Individual Picked Up at Post Office in SOULSBYVILLE, CA, date: 14-01-2022 15:16",iFulfill Warehouse
9870040908958,9400111107984835102785,USPS,06-01-2022 00:21,,"Status: return_to_sender: Description: January 18 10:23 am Delivered, To Original Sender in MANSFIELD, PA, date: 18-01-2022 15:23",iFulfill Warehouse
8863640980833,9400111107984835131587,USPS,06-01-2022 00:14,08-01-2022 17:43,"Status: delivered: Description: January 8 12:43 pm Delivered, In/At Mailbox in EASLEY, SC, date: 08-01-2022 17:43",iFulfill Warehouse
8863652793842,9400111107984835227150,USPS,05-01-2022 23:54,10-01-2022 17:44,"Status: delivered: Description: January 10 12:44 pm Delivered, Front Door/Porch in LEAWOOD, KS, date: 10-01-2022 17:44",iFulfill Warehouse
8863663622096,9400111107984835449255,USPS,06-01-2022 00:23,10-01-2022 16:59,"Status: delivered: Description: January 10 11:59 am Delivered, Front Door/Porch in HAMPTON, NH, date: 10-01-2022 16:59",iFulfill Warehouse
8863653022955,9400111107984835553013,USPS,06-01-2022 00:02,10-01-2022 16:09,"Status: delivered: Description: January 10 11:09 am Delivered, Individual Picked Up at Post Office in RANSON, WV, date: 10-01-2022 16:09",iFulfill Warehouse
8863652650444,9400111107984835587520,USPS,06-01-2022 00:04,13-01-2022 18:02,"Status: delivered: Description: January 13 1:02 pm Delivered, In/At Mailbox in MISSOURI CITY, TX, date: 13-01-2022 18:02",iFulfill Warehouse
7863600577620,9400111107984835689200,USPS,06-01-2022 00:36,08-01-2022 20:09,"Status: delivered: Description: January 8 3:09 pm Delivered, In/At Mailbox in SEWICKLEY, PA, date: 08-01-2022 20:09",iFulfill Warehouse
8863652132996,9400111107984835751242,USPS,06-01-2022 00:10,11-01-2022 15:49,"Status: delivered: Description: January 11 10:49 am Delivered, Left with Individual in MONTGOMERY, AL, date: 11-01-2022 15:49",iFulfill Warehouse
9870041312839,9400111107984835794447,USPS,06-01-2022 00:08,10-01-2022 20:08,"Status: delivered: Description: January 10 3:08 pm Delivered, In/At Mailbox in PACIFIC PALISADES, CA, date: 10-01-2022 20:08",iFulfill Warehouse
9870042353013,9400111107984835995219,USPS,06-01-2022 00:41,10-01-2022 15:50,"Status: delivered: Description: January 10 10:50 am Delivered, In/At Mailbox in REPUBLIC, MO, date: 10-01-2022 15:50",iFulfill Warehouse
9870054028060,9400111107984836106454,USPS,06-01-2022 22:52,10-01-2022 20:10,"Status: delivered: Description: January 10 3:10 pm Delivered, In/At Mailbox in ELK GROVE, CA, date: 10-01-2022 20:10",iFulfill Warehouse
8870027791721,9400111107984836128791,USPS,06-01-2022 22:50,11-01-2022 16:34,"Status: delivered: Description: January 11 11:34 am Delivered, In/At Mailbox in NEW HAVEN, CT, date: 11-01-2022 16:34",iFulfill Warehouse
8863653269625,9400111107984836136857,USPS,06-01-2022 22:46,10-01-2022 20:42,"Status: delivered: Description: January 10 3:42 pm Delivered, In/At Mailbox in SIMPSONVILLE, SC, date: 10-01-2022 20:42",iFulfill Warehouse
9870053621675,9400111107984836445034,USPS,06-01-2022 22:54,11-01-2022 22:25,"Status: delivered: Description: January 11 5:25 pm Delivered, In/At Mailbox in OVERLAND PARK, KS, date: 11-01-2022 22:25",iFulfill Warehouse
8870039984463,9400111107984836467685,USPS,06-01-2022 22:59,08-01-2022 16:16,"Status: delivered: Description: January 8 11:16 am Delivered, In/At Mailbox in HAGERSTOWN, MD, date: 08-01-2022 16:16",iFulfill Warehouse
9870030299666,9400111107984836498825,USPS,06-01-2022 22:56,10-01-2022 18:12,"Status: delivered: Description: January 10 1:12 pm Delivered, In/At Mailbox in BALTIMORE, MD, date: 10-01-2022 18:12",iFulfill Warehouse
8863653754429,9400111107984836631451,USPS,06-01-2022 23:01,10-01-2022 18:22,"Status: delivered: Description: January 10 1:22 pm Delivered, Front Door/Porch in CHANDLER, AZ, date: 10-01-2022 18:22",iFulfill Warehouse
8863665729939,9400111107984836662851,USPS,06-01-2022 23:07,10-01-2022 16:58,"Status: delivered: Description: January 10 11:58 am Delivered, In/At Mailbox in HEMPSTEAD, TX, date: 10-01-2022 16:58",iFulfill Warehouse
8863653648402,9400111107984836678746,USPS,06-01-2022 23:03,18-01-2022 15:23,"Status: delivered: Description: January 18 10:23 am Delivered, Front Desk/Reception/Mail Room in MANSFIELD, PA, date: 18-01-2022 15:23",iFulfill Warehouse
8863661193190,9400111107984836992415,USPS,06-01-2022 23:12,10-01-2022 15:32,"Status: delivered: Description: January 10 10:32 am Delivered, In/At Mailbox in SEARCY, AR, date: 10-01-2022 15:32",iFulfill Warehouse
8870039598290,9400111107984838455000,USPS,06-01-2022 20:36,11-01-2022 19:27,"Status: delivered: Description: January 11 2:27 pm Delivered, Front Door/Porch in MONROE, GA, date: 11-01-2022 19:27",iFulfill Warehouse
9870042599162,9400111107984838479532,USPS,06-01-2022 20:34,10-01-2022 17:21,"Status: delivered: Description: January 10 12:21 pm Delivered, In/At Mailbox in WEST SACRAMENTO, CA, date: 10-01-2022 17:21",iFulfill Warehouse
7863636632657,9400111107984852921345,USPS,30-12-2021 23:57,06-01-2022 21:52,"Status: delivered: Description: January 6 4:52 pm Delivered, Front Door/Porch in MCKEESPORT, PA, date: 06-01-2022 21:52",iFulfill Warehouse
7863600080603,9400111107984860227941,USPS,28-12-2021 23:04,31-12-2021 16:46,"Status: delivered: Description: December 31 11:46 am Delivered, In/At Mailbox in MYRTLE BEACH, SC, date: 31-12-2021 16:46",iFulfill Warehouse
7863611235146,9400111107984860536722,USPS,28-12-2021 23:08,03-01-2022 16:44,"Status: delivered: Description: January 3 11:44 am Delivered, In/At Mailbox in PORT SAINT LUCIE, FL, date: 03-01-2022 16:44",iFulfill Warehouse
6863563128835,9400111107984864355800,USPS,28-12-2021 19:38,03-01-2022 23:01,"Status: delivered: Description: January 3 6:01 pm Delivered to Agent for Final Delivery in CHINO, CA, date: 03-01-2022 23:01",Hardway Warehouse
6863587902991,9400111107984864531310,USPS,28-12-2021 19:47,31-12-2021 17:18,"Status: delivered: Description: December 31 12:18 pm Delivered, In/At Mailbox in VICTOR, NY, date: 31-12-2021 17:18",iFulfill Warehouse
5863546238129,9400111107984869468147,USPS,28-12-2021 19:05,06-01-2022 15:52,"Status: delivered: Description: January 6 10:52 am Delivered, In/At Mailbox in KINGSPORT, TN, date: 06-01-2022 15:52",Hardway Warehouse
6863588770185,9400111107984869648112,USPS,28-12-2021 19:09,03-01-2022 21:15,"Status: delivered: Description: January 3 4:15 pm Delivered, In/At Mailbox in MUSKEGON, MI, date: 03-01-2022 21:15",Hardway Warehouse
8863651205816,9400111107984871125991,USPS,04-01-2022 20:50,10-01-2022 19:10,"Status: delivered: Description: January 10 2:10 pm Delivered, In/At Mailbox in PENSACOLA, FL, date: 10-01-2022 19:10",iFulfill Warehouse
7863625274602,9400111107984871281970,USPS,04-01-2022 20:33,12-01-2022 18:49,"Status: delivered: Description: January 12 1:49 pm Delivered, In/At Mailbox in HILLSBOROUGH, NC, date: 12-01-2022 18:49",iFulfill Warehouse
7863649628346,9400111107984872240235,USPS,04-01-2022 00:30,07-01-2022 19:46,"Status: delivered: Description: January 7 2:46 pm Delivered, In/At Mailbox in CHURCH POINT, LA, date: 07-01-2022 19:46",iFulfill Warehouse
8863640407521,9400111107984872580645,USPS,04-01-2022 00:37,,"Status: in_transit: Description: January 11 In Transit, Arriving Late, date: 11-01-2022 05:00",iFulfill Warehouse
7863624613966,9400111107984875440274,USPS,04-01-2022 00:03,07-01-2022 01:01,"Status: delivered: Description: January 6 8:01 pm Delivered, In/At Mailbox in STATEN ISLAND, NY, date: 07-01-2022 01:01",iFulfill Warehouse
7863648932581,9400111107984876153104,USPS,04-01-2022 19:44,10-01-2022 14:26,"Status: delivered: Description: January 10 9:26 am Delivered, PO Box in RICHLAND SPRINGS, TX, date: 10-01-2022 14:26",iFulfill Warehouse
7863638696861,9400111107984876468543,USPS,04-01-2022 19:52,08-01-2022 18:37,"Status: delivered: Description: January 8 1:37 pm Delivered, Front Door/Porch in BALL GROUND, GA, date: 08-01-2022 18:37",iFulfill Warehouse
7863623811033,9400111107984876479655,USPS,04-01-2022 19:49,08-01-2022 18:03,"Status: delivered: Description: January 8 1:03 pm Delivered, Front Door/Porch in POMPANO BEACH, FL, date: 08-01-2022 18:03",iFulfill Warehouse
7863637323445,9400111107984876628350,USPS,04-01-2022 19:58,08-01-2022 18:48,"Status: delivered: Description: January 8 1:48 pm Delivered, In/At Mailbox in JENA, LA, date: 08-01-2022 18:48",iFulfill Warehouse
8863640509121,9400111107984876733597,USPS,04-01-2022 19:34,07-01-2022 14:53,"Status: delivered: Description: January 7 9:53 am Delivered, In/At Mailbox in CERES, CA, date: 07-01-2022 14:53",iFulfill Warehouse
7863649239617,9400111107984876746344,USPS,04-01-2022 19:36,08-01-2022 20:45,"Status: delivered: Description: January 8 3:45 pm Delivered, Left with Individual in TOPEKA, KS, date: 08-01-2022 20:45",iFulfill Warehouse
7863624268259,9400111107984884035355,USPS,29-12-2021 21:50,03-01-2022 17:05,"Status: delivered: Description: January 3 12:05 pm Delivered, Front Door/Porch in LOS ANGELES, CA, date: 03-01-2022 17:05",Hardway Warehouse
7863601005110,9400111107984884042476,USPS,29-12-2021 21:52,03-01-2022 18:54,"Status: delivered: Description: January 3 1:54 pm Delivered, In/At Mailbox in MATHIS, TX, date: 03-01-2022 18:54",Hardway Warehouse
6863572770143,9400111107984887636993,USPS,30-12-2021 00:19,03-01-2022 20:52,"Status: delivered: Description: January 3 3:52 pm Delivered, In/At Mailbox in JAMAICA, NY, date: 03-01-2022 20:52",iFulfill Warehouse
6863588406042,9400111107984887734804,USPS,29-12-2021 23:51,02-01-2022 20:52,"Status: delivered: Description: January 2 3:52 pm Delivered, In/At Mailbox in LAKE WORTH, FL, date: 02-01-2022 20:52",iFulfill Warehouse
7863612627268,9400111107984888918098,USPS,30-12-2021 02:15,03-01-2022 16:05,"Status: delivered: Description: January 3 11:05 am Delivered, Front Door/Porch in SAN FRANCISCO, CA, date: 03-01-2022 16:05",Hardway Warehouse
7863625396196,9400111107984888976968,USPS,30-12-2021 02:18,03-01-2022 21:27,"Status: delivered: Description: January 3 4:27 pm Delivered, Front Door/Porch in SAINT PAUL, MN, date: 03-01-2022 21:27",Hardway Warehouse
7863612506801,9400111107984888990476,USPS,30-12-2021 02:19,06-01-2022 17:41,"Status: delivered: Description: January 6 12:41 pm Delivered, In/At Mailbox in LANCASTER, TX, date: 06-01-2022 17:41",Hardway Warehouse
